order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_date,order_year,order_month,order_day
46668,37446,cancelled,f,2024-01-16 13:59:48+00:00,,,,1,2024-01-16,2024.0,1.0,16.0
46686,37464,cancelled,f,2022-08-14 12:11:03+00:00,,,,1,2022-08-14,2022.0,8.0,14.0
46708,37477,cancelled,f,2023-06-02 02:34:46+00:00,,,,1,2023-06-02,2023.0,6.0,2.0
46714,37486,cancelled,f,2025-05-11 04:34:39+00:00,,,,2,2025-05-11,2025.0,5.0,11.0
46725,37495,cancelled,f,2024-12-09 17:44:41+00:00,,,,1,2024-12-09,2024.0,12.0,9.0
46730,37498,cancelled,f,2025-09-18 16:54:08+00:00,,,,1,2025-09-18,2025.0,9.0,18.0
46750,37517,cancelled,f,2025-09-18 17:45:14+00:00,,,,1,2025-09-18,2025.0,9.0,18.0
46758,37526,cancelled,f,2025-12-03 04:58:06+00:00,,,,3,2025-12-03,2025.0,12.0,3.0
46760,37527,cancelled,f,2024-08-12 12:46:38+00:00,,,,1,2024-08-12,2024.0,8.0,12.0
46763,37529,cancelled,f,2023-06-28 09:39:16+00:00,,,,1,2023-06-28,2023.0,6.0,28.0
46767,37531,cancelled,f,2026-03-10 14:36:17+00:00,,,,1,2026-03-10,2026.0,3.0,10.0
46784,37548,cancelled,f,2024-12-06 07:31:45+00:00,,,,1,2024-12-06,2024.0,12.0,6.0
46791,37553,cancelled,f,2025-04-04 09:43:26+00:00,,,,3,2025-04-04,2025.0,4.0,4.0
46827,37583,cancelled,f,2024-06-10 01:26:08+00:00,,,,1,2024-06-10,2024.0,6.0,10.0
46839,37595,cancelled,f,2023-09-20 20:47:14+00:00,,,,1,2023-09-20,2023.0,9.0,20.0
46844,37600,cancelled,f,2026-01-31 12:34:49+00:00,,,,1,2026-01-31,2026.0,1.0,31.0
46846,37602,cancelled,f,2025-01-13 10:26:07+00:00,,,,1,2025-01-13,2025.0,1.0,13.0
46860,37612,cancelled,f,2022-11-25 07:46:00+00:00,,,,1,2022-11-25,2022.0,11.0,25.0
46870,37621,cancelled,f,2025-03-03 19:31:23+00:00,,,,2,2025-03-03,2025.0,3.0,3.0
46873,37623,cancelled,f,2025-01-29 02:14:13+00:00,,,,4,2025-01-29,2025.0,1.0,29.0
46892,37633,cancelled,f,,,,,2,,,,
46903,37642,cancelled,f,2022-05-10 22:37:19+00:00,,,,1,2022-05-10,2022.0,5.0,10.0
46919,37654,cancelled,f,2023-12-02 21:30:30+00:00,,,,1,2023-12-02,2023.0,12.0,2.0
46921,37657,cancelled,f,2025-11-17 10:41:00+00:00,,,,4,2025-11-17,2025.0,11.0,17.0
46936,37668,cancelled,f,2024-02-17 17:14:31+00:00,,,,1,2024-02-17,2024.0,2.0,17.0
46945,37677,cancelled,f,2021-04-25 13:49:39+00:00,,,,1,2021-04-25,2021.0,4.0,25.0
46962,37689,cancelled,f,2025-02-27 06:42:27+00:00,,,,1,2025-02-27,2025.0,2.0,27.0
46986,37714,cancelled,f,2022-11-27 09:25:51+00:00,,,,1,2022-11-27,2022.0,11.0,27.0
46988,37714,cancelled,f,2024-01-15 04:46:43+00:00,,,,1,2024-01-15,2024.0,1.0,15.0
46993,37716,cancelled,f,2024-03-02 14:45:03+00:00,,,,1,2024-03-02,2024.0,3.0,2.0
47018,37739,cancelled,f,2021-12-28 02:40:43+00:00,,,,1,2021-12-28,2021.0,12.0,28.0
47032,37747,cancelled,f,2026-02-07 02:41:35+00:00,,,,4,2026-02-07,2026.0,2.0,7.0
47041,37753,cancelled,f,2024-02-04 18:28:35+00:00,,,,1,2024-02-04,2024.0,2.0,4.0
47076,37784,cancelled,f,2025-03-30 05:15:53+00:00,,,,1,2025-03-30,2025.0,3.0,30.0
47089,37800,cancelled,f,2026-02-14 07:44:30+00:00,,,,1,2026-02-14,2026.0,2.0,14.0
47109,37820,cancelled,f,2025-11-02 09:24:05+00:00,,,,4,2025-11-02,2025.0,11.0,2.0
47111,37822,cancelled,f,2026-02-11 18:35:28+00:00,,,,1,2026-02-11,2026.0,2.0,11.0
47135,37840,cancelled,f,2024-04-21 00:07:58+00:00,,,,1,2024-04-21,2024.0,4.0,21.0
47158,37856,cancelled,f,2025-02-17 19:13:31+00:00,,,,2,2025-02-17,2025.0,2.0,17.0
47174,37871,cancelled,f,2026-02-16 15:30:45+00:00,,,,1,2026-02-16,2026.0,2.0,16.0
47186,37877,cancelled,f,2023-04-06 17:35:29+00:00,,,,2,2023-04-06,2023.0,4.0,6.0
47192,37883,cancelled,f,2025-04-23 04:23:04+00:00,,,,4,2025-04-23,2025.0,4.0,23.0
47198,37889,cancelled,f,2024-11-24 20:02:22+00:00,,,,1,2024-11-24,2024.0,11.0,24.0
47208,37896,cancelled,f,,,,,1,,,,
47217,37898,cancelled,f,2020-05-15 13:12:42+00:00,,,,1,2020-05-15,2020.0,5.0,15.0
47224,37906,cancelled,f,2024-02-03 19:40:21+00:00,,,,1,2024-02-03,2024.0,2.0,3.0
47225,37907,cancelled,f,2025-05-13 03:03:37+00:00,,,,2,2025-05-13,2025.0,5.0,13.0
47229,37908,cancelled,f,2023-08-05 04:21:55+00:00,,,,2,2023-08-05,2023.0,8.0,5.0
47230,37908,cancelled,f,2021-01-29 17:39:42+00:00,,,,1,2021-01-29,2021.0,1.0,29.0
47235,37912,cancelled,f,2025-08-30 23:11:30+00:00,,,,1,2025-08-30,2025.0,8.0,30.0
47239,37913,cancelled,f,2023-09-23 02:01:15+00:00,,,,3,2023-09-23,2023.0,9.0,23.0
47241,37913,cancelled,f,2023-09-08 20:33:13+00:00,,,,1,2023-09-08,2023.0,9.0,8.0
47293,37946,cancelled,f,2022-11-18 21:37:27+00:00,,,,2,2022-11-18,2022.0,11.0,18.0
47295,37946,cancelled,f,2025-01-23 03:17:19+00:00,,,,1,2025-01-23,2025.0,1.0,23.0
47328,37972,cancelled,f,2025-07-07 06:02:51+00:00,,,,1,2025-07-07,2025.0,7.0,7.0
47336,37977,cancelled,f,2026-01-15 12:58:11+00:00,,,,1,2026-01-15,2026.0,1.0,15.0
47340,37979,cancelled,f,2024-01-22 20:32:40+00:00,,,,2,2024-01-22,2024.0,1.0,22.0
47374,38017,cancelled,f,2024-05-02 07:09:44+00:00,,,,1,2024-05-02,2024.0,5.0,2.0
47381,38022,cancelled,f,2025-01-03 21:48:46+00:00,,,,1,2025-01-03,2025.0,1.0,3.0
47399,38039,cancelled,f,2026-03-04 18:52:17+00:00,,,,1,2026-03-04,2026.0,3.0,4.0
47446,38079,cancelled,f,2025-01-17 09:06:19+00:00,,,,1,2025-01-17,2025.0,1.0,17.0
47452,38083,cancelled,f,2025-04-04 10:22:55+00:00,,,,1,2025-04-04,2025.0,4.0,4.0
47461,38089,cancelled,f,2025-08-14 03:32:45+00:00,,,,2,2025-08-14,2025.0,8.0,14.0
47465,38092,cancelled,f,2025-07-08 17:02:31+00:00,,,,2,2025-07-08,2025.0,7.0,8.0
47494,38113,cancelled,f,2026-03-14 01:39:01+00:00,,,,2,2026-03-14,2026.0,3.0,14.0
47502,38116,cancelled,f,2023-08-31 10:37:53+00:00,,,,1,2023-08-31,2023.0,8.0,31.0
47515,38126,cancelled,f,2024-10-25 22:51:29+00:00,,,,3,2024-10-25,2024.0,10.0,25.0
47516,38127,cancelled,f,2026-02-07 11:35:34+00:00,,,,1,2026-02-07,2026.0,2.0,7.0
47531,38146,cancelled,f,2025-02-25 10:55:09+00:00,,,,1,2025-02-25,2025.0,2.0,25.0
47537,38152,cancelled,f,2023-09-08 09:55:14+00:00,,,,1,2023-09-08,2023.0,9.0,8.0
47546,38160,cancelled,f,2024-05-27 21:41:14+00:00,,,,3,2024-05-27,2024.0,5.0,27.0
47565,38183,cancelled,f,2026-01-30 20:23:46+00:00,,,,1,2026-01-30,2026.0,1.0,30.0
47573,38190,cancelled,f,2025-10-15 08:14:44+00:00,,,,1,2025-10-15,2025.0,10.0,15.0
47587,38204,cancelled,f,2022-04-18 18:39:58+00:00,,,,1,2022-04-18,2022.0,4.0,18.0
47589,38207,cancelled,f,2025-09-11 23:44:48+00:00,,,,2,2025-09-11,2025.0,9.0,11.0
47594,38213,cancelled,f,2025-07-12 19:06:05+00:00,,,,4,2025-07-12,2025.0,7.0,12.0
47611,38228,cancelled,f,2026-01-28 19:32:59+00:00,,,,1,2026-01-28,2026.0,1.0,28.0
47621,38233,cancelled,f,2023-03-30 04:24:25+00:00,,,,1,2023-03-30,2023.0,3.0,30.0
47623,38234,cancelled,f,,,,,2,,,,
47632,38242,cancelled,f,2025-12-01 16:05:00+00:00,,,,1,2025-12-01,2025.0,12.0,1.0
47649,38251,cancelled,f,2024-08-01 07:39:45+00:00,,,,1,2024-08-01,2024.0,8.0,1.0
47661,38265,cancelled,f,2024-09-17 08:16:04+00:00,,,,4,2024-09-17,2024.0,9.0,17.0
47665,38270,cancelled,f,2021-04-08 12:30:26+00:00,,,,1,2021-04-08,2021.0,4.0,8.0
47667,38273,cancelled,f,2023-12-31 17:00:05+00:00,,,,1,2023-12-31,2023.0,12.0,31.0
47668,38273,cancelled,f,2025-07-30 07:06:54+00:00,,,,3,2025-07-30,2025.0,7.0,30.0
47672,38276,cancelled,f,2024-04-13 23:34:45+00:00,,,,1,2024-04-13,2024.0,4.0,13.0
47674,38278,cancelled,f,2024-04-12 14:44:07+00:00,,,,1,2024-04-12,2024.0,4.0,12.0
47712,38304,cancelled,f,2024-08-11 22:31:28+00:00,,,,1,2024-08-11,2024.0,8.0,11.0
47739,38325,cancelled,f,2021-09-06 08:24:35+00:00,,,,1,2021-09-06,2021.0,9.0,6.0
47746,38330,cancelled,f,2023-07-26 10:35:14+00:00,,,,1,2023-07-26,2023.0,7.0,26.0
47769,38345,cancelled,f,2021-12-23 16:04:56+00:00,,,,1,2021-12-23,2021.0,12.0,23.0
47782,38353,cancelled,f,2020-02-06 05:40:07+00:00,,,,1,2020-02-06,2020.0,2.0,6.0
47784,38355,cancelled,f,2024-04-14 12:08:14+00:00,,,,1,2024-04-14,2024.0,4.0,14.0
47833,38396,cancelled,f,2026-03-06 17:57:57+00:00,,,,1,2026-03-06,2026.0,3.0,6.0
47837,38398,cancelled,f,2026-01-08 22:41:05+00:00,,,,1,2026-01-08,2026.0,1.0,8.0
47848,38405,cancelled,f,2025-07-01 22:44:17+00:00,,,,1,2025-07-01,2025.0,7.0,1.0
47850,38406,cancelled,f,2024-06-28 13:55:06+00:00,,,,2,2024-06-28,2024.0,6.0,28.0
47852,38406,cancelled,f,2024-12-18 14:25:27+00:00,,,,1,2024-12-18,2024.0,12.0,18.0
47911,38449,cancelled,f,2025-06-20 00:05:55+00:00,,,,1,2025-06-20,2025.0,6.0,20.0
47922,38461,cancelled,f,2026-01-23 05:47:45+00:00,,,,1,2026-01-23,2026.0,1.0,23.0
47928,38466,cancelled,f,2022-07-08 00:09:17+00:00,,,,1,2022-07-08,2022.0,7.0,8.0
47934,38476,cancelled,f,2024-05-13 06:09:36+00:00,,,,3,2024-05-13,2024.0,5.0,13.0
47936,38477,cancelled,f,2025-04-23 10:04:39+00:00,,,,1,2025-04-23,2025.0,4.0,23.0
47968,38506,cancelled,f,2026-03-09 22:03:39+00:00,,,,1,2026-03-09,2026.0,3.0,9.0
47984,38517,cancelled,f,2023-11-14 15:35:19+00:00,,,,2,2023-11-14,2023.0,11.0,14.0
47989,38524,cancelled,f,2025-06-18 06:19:20+00:00,,,,4,2025-06-18,2025.0,6.0,18.0
47992,38527,cancelled,f,2024-12-29 21:46:07+00:00,,,,1,2024-12-29,2024.0,12.0,29.0
47996,38529,cancelled,f,2026-02-11 10:35:35+00:00,,,,2,2026-02-11,2026.0,2.0,11.0
47997,38529,cancelled,f,2026-03-04 14:18:25+00:00,,,,1,2026-03-04,2026.0,3.0,4.0
48020,38552,cancelled,f,2025-06-27 09:14:01+00:00,,,,3,2025-06-27,2025.0,6.0,27.0
48022,38552,cancelled,f,2025-10-24 04:13:46+00:00,,,,1,2025-10-24,2025.0,10.0,24.0
48040,38569,cancelled,f,2023-02-05 00:18:58+00:00,,,,1,2023-02-05,2023.0,2.0,5.0
48054,38583,cancelled,f,2024-11-16 15:36:52+00:00,,,,2,2024-11-16,2024.0,11.0,16.0
48074,38604,cancelled,f,2022-05-28 11:32:07+00:00,,,,2,2022-05-28,2022.0,5.0,28.0
48103,38631,cancelled,f,2025-11-22 06:19:07+00:00,,,,1,2025-11-22,2025.0,11.0,22.0
48134,38655,cancelled,f,2021-06-06 00:53:10+00:00,,,,2,2021-06-06,2021.0,6.0,6.0
48139,38657,cancelled,f,2020-12-13 04:12:22+00:00,,,,1,2020-12-13,2020.0,12.0,13.0
48156,38671,cancelled,f,2025-09-02 23:59:40+00:00,,,,1,2025-09-02,2025.0,9.0,2.0
48161,38676,cancelled,f,2024-05-09 03:22:45+00:00,,,,1,2024-05-09,2024.0,5.0,9.0
48164,38677,cancelled,f,2022-07-23 05:45:47+00:00,,,,1,2022-07-23,2022.0,7.0,23.0
48193,38699,cancelled,f,2025-12-10 09:51:48+00:00,,,,3,2025-12-10,2025.0,12.0,10.0
48215,38715,cancelled,f,2025-03-18 20:13:32+00:00,,,,1,2025-03-18,2025.0,3.0,18.0
48219,38717,cancelled,f,2025-10-22 16:18:16+00:00,,,,1,2025-10-22,2025.0,10.0,22.0
48260,38749,cancelled,f,2021-10-24 07:09:38+00:00,,,,1,2021-10-24,2021.0,10.0,24.0
48278,38765,cancelled,f,2024-06-12 02:12:16+00:00,,,,2,2024-06-12,2024.0,6.0,12.0
48281,38765,cancelled,f,2025-02-21 03:31:27+00:00,,,,2,2025-02-21,2025.0,2.0,21.0
48293,38777,cancelled,f,2025-05-07 20:39:33+00:00,,,,1,2025-05-07,2025.0,5.0,7.0
48300,38782,cancelled,f,2023-02-19 07:41:26+00:00,,,,2,2023-02-19,2023.0,2.0,19.0
48323,38801,cancelled,f,2026-02-17 14:41:28+00:00,,,,1,2026-02-17,2026.0,2.0,17.0
48327,38804,cancelled,f,2023-06-30 18:47:25+00:00,,,,1,2023-06-30,2023.0,6.0,30.0
48328,38805,cancelled,f,2025-09-04 13:04:49+00:00,,,,1,2025-09-04,2025.0,9.0,4.0
48336,38814,cancelled,f,2023-01-06 07:06:50+00:00,,,,1,2023-01-06,2023.0,1.0,6.0
48366,38841,cancelled,f,2026-02-11 20:16:54+00:00,,,,1,2026-02-11,2026.0,2.0,11.0
48379,38849,cancelled,f,2024-08-17 11:55:46+00:00,,,,1,2024-08-17,2024.0,8.0,17.0
48391,38858,cancelled,f,2023-06-12 07:58:39+00:00,,,,4,2023-06-12,2023.0,6.0,12.0
48461,38918,cancelled,f,2023-02-28 13:21:47+00:00,,,,2,2023-02-28,2023.0,2.0,28.0
48477,38932,cancelled,f,2021-11-14 00:53:48+00:00,,,,1,2021-11-14,2021.0,11.0,14.0
48480,38933,cancelled,f,2025-08-17 11:30:15+00:00,,,,1,2025-08-17,2025.0,8.0,17.0
48483,38936,cancelled,f,2021-03-25 12:41:46+00:00,,,,1,2021-03-25,2021.0,3.0,25.0
48486,38940,cancelled,f,2025-04-13 07:37:16+00:00,,,,2,2025-04-13,2025.0,4.0,13.0
48512,38958,cancelled,f,2025-11-25 21:50:01+00:00,,,,1,2025-11-25,2025.0,11.0,25.0
48513,38958,cancelled,f,2026-03-11 13:56:18+00:00,,,,1,2026-03-11,2026.0,3.0,11.0
48516,38959,cancelled,f,2026-01-18 11:41:26+00:00,,,,1,2026-01-18,2026.0,1.0,18.0
48538,38982,cancelled,f,2025-10-06 05:30:08+00:00,,,,1,2025-10-06,2025.0,10.0,6.0
48539,38982,cancelled,f,2025-10-12 07:39:26+00:00,,,,1,2025-10-12,2025.0,10.0,12.0
48550,38989,cancelled,f,2022-10-03 12:31:06+00:00,,,,1,2022-10-03,2022.0,10.0,3.0
48553,38989,cancelled,f,2024-08-27 06:00:50+00:00,,,,2,2024-08-27,2024.0,8.0,27.0
48555,38991,cancelled,f,2025-02-10 15:27:27+00:00,,,,1,2025-02-10,2025.0,2.0,10.0
48580,39011,cancelled,f,2021-02-26 02:49:52+00:00,,,,2,2021-02-26,2021.0,2.0,26.0
48603,39027,cancelled,f,2021-08-01 14:29:40+00:00,,,,1,2021-08-01,2021.0,8.0,1.0
48616,39038,cancelled,f,2025-01-20 13:03:49+00:00,,,,2,2025-01-20,2025.0,1.0,20.0
48623,39044,cancelled,f,,,,,2,,,,
48655,39073,cancelled,f,2021-05-11 05:07:40+00:00,,,,1,2021-05-11,2021.0,5.0,11.0
48657,39073,cancelled,f,2025-08-18 01:34:40+00:00,,,,2,2025-08-18,2025.0,8.0,18.0
48658,39073,cancelled,f,2026-02-11 07:51:59+00:00,,,,1,2026-02-11,2026.0,2.0,11.0
48675,39087,cancelled,f,2025-12-26 15:51:58+00:00,,,,1,2025-12-26,2025.0,12.0,26.0
48687,39097,cancelled,f,2025-04-12 02:30:34+00:00,,,,1,2025-04-12,2025.0,4.0,12.0
48734,39140,cancelled,f,2025-12-10 19:41:25+00:00,,,,1,2025-12-10,2025.0,12.0,10.0
48735,39141,cancelled,f,2025-01-10 12:33:25+00:00,,,,1,2025-01-10,2025.0,1.0,10.0
48744,39149,cancelled,f,2026-03-13 03:31:04+00:00,,,,2,2026-03-13,2026.0,3.0,13.0
48751,39157,cancelled,f,2022-04-19 08:59:42+00:00,,,,1,2022-04-19,2022.0,4.0,19.0
48753,39159,cancelled,f,2025-03-23 16:43:34+00:00,,,,1,2025-03-23,2025.0,3.0,23.0
48754,39159,cancelled,f,2025-07-27 19:32:38+00:00,,,,1,2025-07-27,2025.0,7.0,27.0
48767,39169,cancelled,f,2022-04-10 06:45:52+00:00,,,,1,2022-04-10,2022.0,4.0,10.0
48799,39195,cancelled,f,2026-03-06 06:51:38+00:00,,,,1,2026-03-06,2026.0,3.0,6.0
48801,39196,cancelled,f,2026-01-25 15:25:37+00:00,,,,1,2026-01-25,2026.0,1.0,25.0
48822,39221,cancelled,f,2026-02-14 15:41:21+00:00,,,,2,2026-02-14,2026.0,2.0,14.0
48830,39226,cancelled,f,2025-10-26 19:56:43+00:00,,,,2,2025-10-26,2025.0,10.0,26.0
48870,39254,cancelled,f,2026-02-11 22:27:37+00:00,,,,1,2026-02-11,2026.0,2.0,11.0
48872,39255,cancelled,f,2026-03-18 13:14:12+00:00,,,,1,2026-03-18,2026.0,3.0,18.0
48902,39277,cancelled,f,2022-04-15 19:26:46+00:00,,,,1,2022-04-15,2022.0,4.0,15.0
48904,39277,cancelled,f,2024-02-09 07:46:32+00:00,,,,1,2024-02-09,2024.0,2.0,9.0
49026,39373,cancelled,f,2025-05-20 12:38:56+00:00,,,,1,2025-05-20,2025.0,5.0,20.0
49028,39374,cancelled,f,2022-09-17 01:54:40+00:00,,,,1,2022-09-17,2022.0,9.0,17.0
49063,39403,cancelled,f,2026-01-13 21:56:21+00:00,,,,1,2026-01-13,2026.0,1.0,13.0
49068,39405,cancelled,f,2024-04-01 17:22:30+00:00,,,,3,2024-04-01,2024.0,4.0,1.0
49075,39411,cancelled,f,2024-05-08 16:16:19+00:00,,,,1,2024-05-08,2024.0,5.0,8.0
49103,39433,cancelled,f,2023-04-29 06:47:15+00:00,,,,2,2023-04-29,2023.0,4.0,29.0
49138,39467,cancelled,f,,,,,3,,,,
49139,39467,cancelled,f,,,,,3,,,,
49141,39467,cancelled,f,,,,,1,,,,
49155,39477,cancelled,f,2023-06-21 22:39:22+00:00,,,,1,2023-06-21,2023.0,6.0,21.0
49187,39502,cancelled,f,2023-02-01 13:27:05+00:00,,,,1,2023-02-01,2023.0,2.0,1.0
49228,39536,cancelled,f,2024-01-19 02:35:26+00:00,,,,2,2024-01-19,2024.0,1.0,19.0
49233,39539,cancelled,f,2025-07-09 13:02:21+00:00,,,,1,2025-07-09,2025.0,7.0,9.0
49234,39539,cancelled,f,2023-01-08 01:47:39+00:00,,,,1,2023-01-08,2023.0,1.0,8.0
49266,39563,cancelled,f,2021-07-11 11:44:34+00:00,,,,2,2021-07-11,2021.0,7.0,11.0
49275,39571,cancelled,f,2025-12-30 06:28:35+00:00,,,,4,2025-12-30,2025.0,12.0,30.0
49276,39571,cancelled,f,2025-05-08 16:53:30+00:00,,,,1,2025-05-08,2025.0,5.0,8.0
49283,39577,cancelled,f,2025-02-19 09:24:59+00:00,,,,1,2025-02-19,2025.0,2.0,19.0
49301,39593,cancelled,f,2023-12-20 23:55:41+00:00,,,,2,2023-12-20,2023.0,12.0,20.0
49315,39604,cancelled,f,2025-03-23 22:01:44+00:00,,,,2,2025-03-23,2025.0,3.0,23.0
49336,39614,cancelled,f,2024-10-27 10:12:32+00:00,,,,2,2024-10-27,2024.0,10.0,27.0
49346,39620,cancelled,f,2023-08-26 03:39:16+00:00,,,,1,2023-08-26,2023.0,8.0,26.0
49399,39657,cancelled,f,2019-02-25 11:31:45+00:00,,,,1,2019-02-25,2019.0,2.0,25.0
49409,39667,cancelled,f,2022-08-04 18:45:31+00:00,,,,2,2022-08-04,2022.0,8.0,4.0
49415,39672,cancelled,f,2025-05-24 21:24:16+00:00,,,,1,2025-05-24,2025.0,5.0,24.0
49437,39684,cancelled,f,2023-05-13 10:10:08+00:00,,,,1,2023-05-13,2023.0,5.0,13.0
49445,39687,cancelled,f,2024-05-09 16:49:10+00:00,,,,1,2024-05-09,2024.0,5.0,9.0
49463,39703,cancelled,f,2024-08-27 21:25:26+00:00,,,,1,2024-08-27,2024.0,8.0,27.0
49515,39748,cancelled,f,2026-01-28 21:47:08+00:00,,,,2,2026-01-28,2026.0,1.0,28.0
49546,39770,cancelled,f,2024-08-17 18:25:39+00:00,,,,2,2024-08-17,2024.0,8.0,17.0
49569,39790,cancelled,f,2025-11-26 12:13:15+00:00,,,,1,2025-11-26,2025.0,11.0,26.0
49607,39826,cancelled,f,2026-03-02 21:46:13+00:00,,,,1,2026-03-02,2026.0,3.0,2.0
49628,39842,cancelled,f,2026-02-11 03:42:16+00:00,,,,1,2026-02-11,2026.0,2.0,11.0
49634,39849,cancelled,f,2026-02-22 04:53:37+00:00,,,,1,2026-02-22,2026.0,2.0,22.0
49655,39866,cancelled,f,2025-12-21 12:51:34+00:00,,,,1,2025-12-21,2025.0,12.0,21.0
49668,39873,cancelled,f,2025-08-10 17:02:44+00:00,,,,1,2025-08-10,2025.0,8.0,10.0
49690,39889,cancelled,f,2026-03-10 01:02:22+00:00,,,,1,2026-03-10,2026.0,3.0,10.0
49699,39898,cancelled,f,2026-03-10 03:43:20+00:00,,,,4,2026-03-10,2026.0,3.0,10.0
49706,39905,cancelled,f,2025-11-03 18:13:39+00:00,,,,1,2025-11-03,2025.0,11.0,3.0
49716,39913,cancelled,f,2024-04-14 01:46:57+00:00,,,,3,2024-04-14,2024.0,4.0,14.0
49727,39924,cancelled,f,2024-09-08 05:12:17+00:00,,,,1,2024-09-08,2024.0,9.0,8.0
49748,39932,cancelled,f,2024-02-05 03:53:06+00:00,,,,1,2024-02-05,2024.0,2.0,5.0
49803,39974,cancelled,f,2023-01-06 04:01:10+00:00,,,,1,2023-01-06,2023.0,1.0,6.0
49829,39992,cancelled,f,2022-12-18 06:49:55+00:00,,,,1,2022-12-18,2022.0,12.0,18.0
49859,40010,cancelled,f,2023-07-14 03:38:24+00:00,,,,2,2023-07-14,2023.0,7.0,14.0
49860,40011,cancelled,f,2023-10-02 11:18:20+00:00,,,,4,2023-10-02,2023.0,10.0,2.0
49887,40032,cancelled,f,2024-12-24 17:00:07+00:00,,,,1,2024-12-24,2024.0,12.0,24.0
49931,40057,cancelled,f,2023-12-21 11:48:22+00:00,,,,2,2023-12-21,2023.0,12.0,21.0
49939,40065,cancelled,f,2026-02-05 20:38:59+00:00,,,,2,2026-02-05,2026.0,2.0,5.0
49952,40071,cancelled,f,2024-07-02 20:14:03+00:00,,,,1,2024-07-02,2024.0,7.0,2.0
49953,40071,cancelled,f,2022-02-14 09:19:25+00:00,,,,1,2022-02-14,2022.0,2.0,14.0
49960,40077,cancelled,f,2023-05-02 11:57:20+00:00,,,,1,2023-05-02,2023.0,5.0,2.0
49965,40083,cancelled,f,2025-12-28 22:17:09+00:00,,,,2,2025-12-28,2025.0,12.0,28.0
49966,40083,cancelled,f,2026-02-27 20:34:51+00:00,,,,4,2026-02-27,2026.0,2.0,27.0
49988,40100,cancelled,f,2025-06-07 13:41:08+00:00,,,,3,2025-06-07,2025.0,6.0,7.0
50008,40114,cancelled,f,,,,,1,,,,
50027,40133,cancelled,f,2023-12-23 18:04:03+00:00,,,,1,2023-12-23,2023.0,12.0,23.0
50030,40138,cancelled,f,2024-07-17 02:09:17+00:00,,,,1,2024-07-17,2024.0,7.0,17.0
50032,40141,cancelled,f,2026-03-18 04:02:56+00:00,,,,1,2026-03-18,2026.0,3.0,18.0
50038,40148,cancelled,f,2025-12-09 14:07:00+00:00,,,,1,2025-12-09,2025.0,12.0,9.0
50052,40163,cancelled,f,2024-05-07 21:39:44+00:00,,,,2,2024-05-07,2024.0,5.0,7.0
50055,40164,cancelled,f,2024-01-28 14:42:55+00:00,,,,2,2024-01-28,2024.0,1.0,28.0
50063,40173,cancelled,f,2024-09-08 08:06:51+00:00,,,,1,2024-09-08,2024.0,9.0,8.0
50067,40174,cancelled,f,2019-05-07 19:36:52+00:00,,,,1,2019-05-07,2019.0,5.0,7.0
50079,40184,cancelled,f,2023-08-13 22:29:22+00:00,,,,1,2023-08-13,2023.0,8.0,13.0
50115,40213,cancelled,f,2025-12-31 15:26:57+00:00,,,,1,2025-12-31,2025.0,12.0,31.0
50120,40214,cancelled,f,2026-03-12 14:53:35+00:00,,,,3,2026-03-12,2026.0,3.0,12.0
50124,40217,cancelled,f,2024-04-08 16:43:19+00:00,,,,1,2024-04-08,2024.0,4.0,8.0
50136,40226,cancelled,f,2025-02-28 00:44:41+00:00,,,,1,2025-02-28,2025.0,2.0,28.0
50141,40229,cancelled,f,2025-09-25 20:39:33+00:00,,,,1,2025-09-25,2025.0,9.0,25.0
50169,40252,cancelled,f,2025-11-20 14:55:35+00:00,,,,1,2025-11-20,2025.0,11.0,20.0
50193,40267,cancelled,f,2025-04-09 00:34:43+00:00,,,,1,2025-04-09,2025.0,4.0,9.0
50196,40268,cancelled,f,2023-02-14 16:58:23+00:00,,,,1,2023-02-14,2023.0,2.0,14.0
50205,40279,cancelled,f,2023-04-26 23:04:46+00:00,,,,2,2023-04-26,2023.0,4.0,26.0
50222,40288,cancelled,f,2020-09-13 12:30:23+00:00,,,,1,2020-09-13,2020.0,9.0,13.0
50230,40294,cancelled,f,2026-01-15 08:42:37+00:00,,,,1,2026-01-15,2026.0,1.0,15.0
50231,40295,cancelled,f,2024-07-19 01:41:12+00:00,,,,2,2024-07-19,2024.0,7.0,19.0
50240,40303,cancelled,f,2020-07-16 09:43:31+00:00,,,,2,2020-07-16,2020.0,7.0,16.0
50252,40308,cancelled,f,2022-03-15 13:03:05+00:00,,,,1,2022-03-15,2022.0,3.0,15.0
50257,40312,cancelled,f,2024-11-14 02:02:08+00:00,,,,1,2024-11-14,2024.0,11.0,14.0
50282,40338,cancelled,f,2023-01-03 18:45:28+00:00,,,,1,2023-01-03,2023.0,1.0,3.0
50284,40338,cancelled,f,2021-11-19 10:31:58+00:00,,,,1,2021-11-19,2021.0,11.0,19.0
50289,40341,cancelled,f,2026-01-27 13:28:31+00:00,,,,2,2026-01-27,2026.0,1.0,27.0
50293,40346,cancelled,f,2024-07-24 04:12:59+00:00,,,,1,2024-07-24,2024.0,7.0,24.0
50311,40358,cancelled,f,2023-11-17 16:56:05+00:00,,,,1,2023-11-17,2023.0,11.0,17.0
50334,40372,cancelled,f,2025-12-27 16:10:39+00:00,,,,1,2025-12-27,2025.0,12.0,27.0
