order_id,user_id,date_id,status,num_of_item
36127,29062,470,cancelled,2
36128,29063,614,cancelled,1
36148,29078,1353,cancelled,1
36162,29093,59,cancelled,1
36188,29111,160,cancelled,1
36190,29114,902,cancelled,2
36215,29133,1354,cancelled,2
36219,29136,14,cancelled,3
36227,29142,1201,cancelled,1
36228,29143,260,cancelled,1
36242,29153,1355,cancelled,2
36276,29177,802,cancelled,1
36278,29179,592,cancelled,2
36336,29227,1356,cancelled,1
36345,29235,1357,cancelled,1
36346,29236,535,cancelled,2
36350,29238,1328,cancelled,1
36357,29241,96,cancelled,1
36417,29288,251,cancelled,1
36456,29320,1358,cancelled,1
36471,29334,981,cancelled,1
36501,29362,1359,cancelled,2
36514,29373,806,cancelled,1
36515,29373,1360,cancelled,1
36522,29377,1361,cancelled,2
36528,29385,502,cancelled,1
36530,29387,312,cancelled,1
36536,29393,872,cancelled,1
36569,29419,661,cancelled,3
36579,29427,963,cancelled,1
36639,29476,802,cancelled,2
36657,29486,245,cancelled,1
36658,29487,870,cancelled,1
36670,29497,938,cancelled,1
36671,29497,996,cancelled,1
36707,29527,28,cancelled,1
36712,29531,489,cancelled,1
36736,29553,1362,cancelled,1
36750,29562,507,cancelled,1
36756,29568,475,cancelled,1
36762,29571,1363,cancelled,2
36772,29576,914,cancelled,2
36782,29586,1364,cancelled,2
36793,29592,616,cancelled,1
36795,29593,1235,cancelled,4
36796,29593,88,cancelled,1
36804,29600,1365,cancelled,1
36813,29608,847,cancelled,1
36816,29610,1071,cancelled,1
36823,29613,387,cancelled,2
36890,29678,1218,cancelled,4
36892,29680,44,cancelled,1
36928,29700,90,cancelled,3
36938,29708,6,cancelled,1
36966,29737,495,cancelled,1
36977,29744,1362,cancelled,1
36995,29757,1366,cancelled,1
36999,29759,1145,cancelled,1
37002,29761,1367,cancelled,1
37015,29768,1368,cancelled,1
37026,29779,789,cancelled,1
37066,29815,818,cancelled,1
37106,29838,1143,cancelled,1
37129,29853,1369,cancelled,1
37137,29858,1050,cancelled,1
37141,29859,1370,cancelled,1
37147,29866,1101,cancelled,1
37160,29877,31,cancelled,1
37166,29883,1371,cancelled,1
37176,29892,1372,cancelled,2
37191,29902,670,cancelled,1
37229,29929,1259,cancelled,1
37240,29939,166,cancelled,1
37246,29943,850,cancelled,2
37269,29964,71,cancelled,1
37270,29965,936,cancelled,2
37283,29974,916,cancelled,1
37297,29986,634,cancelled,1
37299,29987,299,cancelled,1
37300,29987,184,cancelled,1
37306,29993,1235,cancelled,2
37317,30002,451,cancelled,1
37326,30010,323,cancelled,1
37347,30029,1245,cancelled,1
37351,30030,611,cancelled,1
37352,30031,28,cancelled,1
37360,30036,1373,cancelled,1
37366,30039,1374,cancelled,2
37372,30044,381,cancelled,2
37379,30050,70,cancelled,1
37386,30057,22,cancelled,1
37414,30078,44,cancelled,1
37415,30078,415,cancelled,1
37423,30084,1375,cancelled,3
37434,30094,1225,cancelled,1
37435,30094,1008,cancelled,2
37449,30103,1376,cancelled,2
37457,30108,1215,cancelled,1
37488,30136,919,cancelled,1
37496,30142,1144,cancelled,1
37505,30149,384,cancelled,1
37511,30159,1377,cancelled,1
37513,30159,69,cancelled,1
37516,30160,1378,cancelled,2
37524,30166,261,cancelled,1
37547,30180,985,cancelled,1
37550,30182,165,cancelled,2
37555,30186,1379,cancelled,1
37580,30205,771,cancelled,1
37587,30211,17,cancelled,1
37595,30215,1380,cancelled,1
37607,30224,1381,cancelled,2
37617,30230,616,cancelled,1
37621,30232,1382,cancelled,1
37623,30233,75,cancelled,3
37625,30233,1383,cancelled,1
37638,30250,114,cancelled,1
37639,30250,1384,cancelled,1
37640,30250,624,cancelled,1
37645,30252,1385,cancelled,1
37646,30253,797,cancelled,1
37666,30272,10,cancelled,1
37681,30281,881,cancelled,1
37712,30310,1386,cancelled,1
37718,30317,1278,cancelled,2
37722,30320,1387,cancelled,1
37725,30321,957,cancelled,1
37728,30324,400,cancelled,4
37734,30328,1239,cancelled,1
37737,30333,1388,cancelled,1
37761,30349,631,cancelled,1
37802,30389,1004,cancelled,2
37854,30423,803,cancelled,1
37856,30424,789,cancelled,1
37864,30429,335,cancelled,1
37865,30430,28,cancelled,1
37871,30437,28,cancelled,1
37876,30442,1389,cancelled,1
37877,30442,1390,cancelled,2
37882,30445,214,cancelled,1
37886,30451,1233,cancelled,1
37925,30485,478,cancelled,2
37929,30488,1198,cancelled,1
37932,30492,359,cancelled,1
37940,30501,789,cancelled,1
37997,30537,831,cancelled,1
37999,30538,1391,cancelled,3
38014,30553,1033,cancelled,1
38016,30556,1392,cancelled,4
38017,30556,787,cancelled,2
38023,30561,28,cancelled,1
38055,30585,42,cancelled,4
38077,30604,1393,cancelled,1
38124,30640,176,cancelled,2
38125,30640,1087,cancelled,1
38139,30650,1394,cancelled,1
38141,30651,996,cancelled,1
38145,30655,667,cancelled,1
38160,30664,16,cancelled,1
38169,30668,985,cancelled,3
38185,30678,621,cancelled,1
38187,30678,428,cancelled,3
38194,30681,1301,cancelled,1
38206,30687,1395,cancelled,1
38228,30699,839,cancelled,2
38252,30716,591,cancelled,1
38298,30758,500,cancelled,1
38317,30771,369,cancelled,1
38318,30771,489,cancelled,2
38337,30790,114,cancelled,1
38340,30792,631,cancelled,2
38341,30793,850,cancelled,1
38352,30802,1396,cancelled,1
38380,30827,382,cancelled,1
38387,30831,28,cancelled,3
38389,30833,537,cancelled,2
38427,30866,381,cancelled,3
38435,30873,680,cancelled,1
38447,30879,1397,cancelled,1
38453,30885,514,cancelled,1
38454,30885,303,cancelled,2
38464,30889,1008,cancelled,1
38483,30905,1006,cancelled,1
38494,30911,1398,cancelled,2
38498,30913,1022,cancelled,1
38499,30913,379,cancelled,2
38513,30923,28,cancelled,1
38524,30932,28,cancelled,1
38526,30933,100,cancelled,1
38550,30951,1235,cancelled,1
38554,30957,312,cancelled,1
38555,30958,1399,cancelled,1
38575,30970,776,cancelled,1
38595,30985,598,cancelled,2
38596,30985,1400,cancelled,3
38598,30986,1401,cancelled,4
38606,30992,270,cancelled,1
38607,30992,5,cancelled,2
38619,30999,1402,cancelled,2
38624,31004,1376,cancelled,1
38637,31014,1344,cancelled,1
38653,31029,1127,cancelled,1
38681,31058,506,cancelled,1
38682,31059,356,cancelled,2
38753,31122,1402,cancelled,1
38759,31126,874,cancelled,1
38770,31131,1006,cancelled,1
38777,31136,361,cancelled,1
38808,31159,1212,cancelled,2
38814,31166,276,cancelled,1
38816,31167,140,cancelled,2
38822,31170,311,cancelled,1
38824,31172,1143,cancelled,2
38833,31178,349,cancelled,1
38840,31186,97,cancelled,1
38841,31187,374,cancelled,1
38843,31190,650,cancelled,1
38844,31191,941,cancelled,1
38856,31204,591,cancelled,1
38872,31214,700,cancelled,3
38878,31219,144,cancelled,3
38883,31220,1283,cancelled,1
38933,31256,32,cancelled,1
38936,31258,1403,cancelled,1
38937,31259,496,cancelled,1
38939,31259,1017,cancelled,1
38961,31273,919,cancelled,1
38968,31279,427,cancelled,1
38980,31289,247,cancelled,1
38982,31290,1062,cancelled,1
38998,31303,885,cancelled,1
38999,31303,333,cancelled,2
39018,31321,415,cancelled,2
39021,31323,1102,cancelled,1
39025,31326,1404,cancelled,1
39036,31332,1405,cancelled,1
39082,31368,1406,cancelled,1
39085,31370,1407,cancelled,2
39111,31388,683,cancelled,1
39136,31408,313,cancelled,1
39137,31409,75,cancelled,1
39142,31416,774,cancelled,1
39179,31451,305,cancelled,1
39184,31456,452,cancelled,1
39185,31457,1408,cancelled,2
39188,31459,756,cancelled,1
39189,31460,1409,cancelled,2
39191,31463,825,cancelled,1
39197,31469,311,cancelled,1
39214,31480,88,cancelled,1
39242,31508,64,cancelled,1
39250,31514,1370,cancelled,1
39255,31519,993,cancelled,2
39262,31527,629,cancelled,2
39270,31530,471,cancelled,1
39340,31582,766,cancelled,1
39346,31590,742,cancelled,1
39349,31594,1410,cancelled,1
39350,31595,336,cancelled,3
39361,31605,125,cancelled,4
39362,31605,746,cancelled,2
39410,31640,1394,cancelled,1
39411,31640,1155,cancelled,1
39413,31642,374,cancelled,2
39450,31674,484,cancelled,3
39461,31680,226,cancelled,3
39477,31694,1098,cancelled,2
39500,31713,858,cancelled,2
39518,31728,289,cancelled,1
39519,31728,572,cancelled,2
39531,31741,153,cancelled,4
39549,31764,1411,cancelled,1
39553,31767,697,cancelled,1
39563,31777,9,cancelled,2
39567,31781,362,cancelled,1
39569,31782,549,cancelled,1
39627,31818,419,cancelled,1
39628,31818,103,cancelled,1
39636,31825,416,cancelled,4
39646,31834,34,cancelled,1
39656,31840,33,cancelled,1
39657,31840,312,cancelled,1
39666,31845,680,cancelled,1
39674,31851,941,cancelled,1
39682,31857,1211,cancelled,1
39719,31887,1412,cancelled,1
39725,31893,33,cancelled,1
39741,31904,1042,cancelled,1
39748,31910,1413,cancelled,1
39782,31935,191,cancelled,1
39784,31935,90,cancelled,4
39791,31942,1018,cancelled,1
39801,31952,1414,cancelled,2
39818,31965,188,cancelled,3
39874,32007,1288,cancelled,1
39914,32041,1234,cancelled,2
39917,32041,624,cancelled,2
39919,32043,593,cancelled,2
39926,32050,64,cancelled,1
39930,32052,20,cancelled,1
39941,32060,1164,cancelled,1
40002,32105,1415,cancelled,4
40013,32115,254,cancelled,4
40024,32119,1034,cancelled,1
40033,32126,514,cancelled,1
40053,32142,182,cancelled,1
40075,32160,962,cancelled,1
40078,32166,1416,cancelled,3
40095,32178,824,cancelled,1
40103,32185,569,cancelled,1
40123,32199,346,cancelled,1
40124,32199,441,cancelled,1
40125,32200,70,cancelled,1
40133,32206,1162,cancelled,2
40135,32207,1219,cancelled,1
40142,32213,694,cancelled,1
40170,32243,1210,cancelled,1
40173,32244,1417,cancelled,1
40191,32254,1027,cancelled,1
40195,32258,28,cancelled,1
40201,32260,880,cancelled,1
40205,32264,1418,cancelled,2
40243,32298,262,cancelled,1
40251,32303,1152,cancelled,3
40273,32319,43,cancelled,1
40290,32332,64,cancelled,1
40298,32336,1419,cancelled,2
40299,32336,1420,cancelled,1
40307,32345,28,cancelled,1
40316,32352,1421,cancelled,4
40325,32357,977,cancelled,1
40345,32375,1422,cancelled,1
40360,32389,1283,cancelled,1
40361,32389,750,cancelled,1
40386,32408,223,cancelled,1
40422,32445,394,cancelled,1
40428,32451,836,cancelled,1
40447,32462,415,cancelled,2
40462,32474,699,cancelled,2
40486,32492,676,cancelled,2
40511,32507,179,cancelled,1
40512,32507,105,cancelled,1
40528,32519,611,cancelled,2
40531,32520,221,cancelled,1
40533,32522,1131,cancelled,1
40544,32533,1096,cancelled,2
40552,32539,1071,cancelled,1
40570,32558,1310,cancelled,2
40611,32597,386,cancelled,1
40632,32610,755,cancelled,1
40653,32634,724,cancelled,1
40665,32644,375,cancelled,1
40698,32669,1423,cancelled,1
40706,32676,31,cancelled,1
40708,32676,622,cancelled,1
40730,32695,93,cancelled,2
40753,32711,1424,cancelled,1
40754,32711,220,cancelled,1
40761,32716,1425,cancelled,2
40768,32720,37,cancelled,1
40812,32756,381,cancelled,1
40820,32763,622,cancelled,1
40831,32772,1426,cancelled,1
40834,32775,1376,cancelled,1
40854,32789,490,cancelled,1
40875,32807,12,cancelled,2
40896,32825,323,cancelled,2
40898,32828,264,cancelled,1
40899,32828,1110,cancelled,1
40901,32828,475,cancelled,1
40906,32831,1427,cancelled,1
40912,32836,185,cancelled,1
40933,32851,191,cancelled,1
40935,32855,1428,cancelled,2
40943,32861,337,cancelled,1
40953,32876,36,cancelled,2
40964,32886,215,cancelled,2
40966,32888,498,cancelled,1
40968,32889,210,cancelled,1
40973,32891,83,cancelled,1
41004,32919,1260,cancelled,4
41025,32931,1429,cancelled,4
41033,32937,668,cancelled,2
41042,32945,1034,cancelled,1
41076,32975,152,cancelled,1
41094,32991,244,cancelled,1
41097,32992,5,cancelled,1
41107,32998,1430,cancelled,1
41118,33007,905,cancelled,1
41121,33009,846,cancelled,1
41135,33023,90,cancelled,3
41136,33024,28,cancelled,1
41157,33037,545,cancelled,1
41173,33051,303,cancelled,1
41196,33071,562,cancelled,3
41223,33092,557,cancelled,1
41225,33094,1033,cancelled,1
41260,33118,1299,cancelled,1
41277,33131,225,cancelled,1
41280,33134,677,cancelled,2
41291,33142,396,cancelled,1
41309,33157,781,cancelled,2
41317,33166,1431,cancelled,1
41318,33167,370,cancelled,2
41341,33189,498,cancelled,4
41342,33189,875,cancelled,2
41380,33218,449,cancelled,2
41382,33220,1432,cancelled,1
41384,33220,1415,cancelled,1
41432,33252,837,cancelled,1
41440,33259,831,cancelled,1
41441,33259,702,cancelled,1
41446,33261,1035,cancelled,1
41463,33270,991,cancelled,1
41466,33273,1433,cancelled,1
41491,33305,98,cancelled,2
41492,33306,738,cancelled,1
41511,33321,1434,cancelled,1
41521,33329,1435,cancelled,1
41562,33366,1192,cancelled,1
41566,33371,1436,cancelled,2
41597,33390,863,cancelled,1
41618,33405,644,cancelled,1
41619,33405,152,cancelled,4
41636,33417,431,cancelled,1
41672,33446,1031,cancelled,1
41707,33477,1179,cancelled,1
41721,33488,1437,cancelled,2
41731,33496,514,cancelled,1
41739,33508,987,cancelled,4
41741,33510,160,cancelled,1
41746,33514,88,cancelled,1
41747,33515,1438,cancelled,1
41777,33540,954,cancelled,1
41796,33553,431,cancelled,1
41799,33554,382,cancelled,2
41807,33563,535,cancelled,2
41850,33598,1439,cancelled,1
41881,33619,567,cancelled,1
41914,33647,1440,cancelled,1
41915,33647,592,cancelled,3
41932,33664,507,cancelled,1
41957,33678,411,cancelled,2
41958,33679,28,cancelled,2
41965,33688,1441,cancelled,1
41979,33699,853,cancelled,1
42063,33771,1442,cancelled,1
42082,33789,724,cancelled,1
42083,33790,1384,cancelled,1
42084,33790,659,cancelled,3
42087,33792,510,cancelled,2
42099,33805,872,cancelled,1
42100,33805,500,cancelled,3
42118,33815,741,cancelled,1
42119,33815,1122,cancelled,1
42155,33842,1340,cancelled,1
42159,33845,1108,cancelled,2
42163,33847,90,cancelled,1
42180,33860,16,cancelled,1
42181,33861,702,cancelled,1
42188,33870,661,cancelled,1
42205,33884,399,cancelled,1
42236,33912,113,cancelled,1
42261,33930,27,cancelled,2
42271,33938,315,cancelled,1
42276,33942,1443,cancelled,2
42280,33944,381,cancelled,1
42292,33954,1021,cancelled,2
42296,33959,1387,cancelled,1
42297,33960,121,cancelled,4
42335,33986,1201,cancelled,1
42368,34016,412,cancelled,1
42369,34017,261,cancelled,2
42384,34029,797,cancelled,4
42398,34042,659,cancelled,1
42399,34043,83,cancelled,1
42400,34043,191,cancelled,2
42401,34044,892,cancelled,3
42429,34067,46,cancelled,3
42439,34076,621,cancelled,1
42464,34098,797,cancelled,2
42483,34116,1444,cancelled,1
42488,34121,1445,cancelled,1
42496,34128,1446,cancelled,1
42501,34132,425,cancelled,2
42516,34141,718,cancelled,1
42522,34145,1447,cancelled,1
42537,34156,1448,cancelled,1
42561,34172,1007,cancelled,1
42569,34178,1286,cancelled,1
42589,34193,839,cancelled,1
42607,34206,1034,cancelled,1
42608,34206,1449,cancelled,1
42612,34209,201,cancelled,2
42654,34241,1106,cancelled,1
42660,34246,28,cancelled,2
42664,34249,546,cancelled,1
42667,34253,769,cancelled,1
42674,34258,359,cancelled,1
42676,34259,1450,cancelled,2
42691,34274,696,cancelled,1
42706,34287,1032,cancelled,2
42724,34306,1235,cancelled,1
42728,34308,215,cancelled,1
42739,34315,276,cancelled,2
42751,34324,1127,cancelled,1
42755,34326,468,cancelled,2
42766,34334,75,cancelled,1
42773,34337,939,cancelled,2
42802,34366,56,cancelled,2
42817,34381,724,cancelled,1
42819,34382,562,cancelled,3
42829,34390,1451,cancelled,2
42900,34442,668,cancelled,1
42911,34452,28,cancelled,1
42935,34478,1452,cancelled,1
42958,34497,1026,cancelled,1
42991,34520,1453,cancelled,1
43047,34565,1454,cancelled,1
43064,34572,1318,cancelled,1
43070,34581,443,cancelled,2
43079,34588,1455,cancelled,1
43110,34613,1456,cancelled,1
43118,34620,830,cancelled,4
43189,34674,484,cancelled,2
43190,34675,431,cancelled,1
43193,34677,632,cancelled,1
43207,34688,1457,cancelled,1
43225,34702,960,cancelled,1
43227,34703,1026,cancelled,1
43233,34710,396,cancelled,3
43239,34715,406,cancelled,1
43241,34716,28,cancelled,1
43257,34728,1425,cancelled,1
43277,34742,558,cancelled,1
43293,34752,1458,cancelled,1
43314,34767,889,cancelled,1
43333,34781,28,cancelled,4
43416,34853,1459,cancelled,4
43442,34868,1460,cancelled,1
43447,34875,455,cancelled,1
43479,34901,800,cancelled,1
43486,34912,694,cancelled,1
43491,34918,648,cancelled,1
43494,34921,1461,cancelled,1
43501,34927,220,cancelled,1
43516,34936,1462,cancelled,1
43517,34936,1052,cancelled,1
43543,34961,28,cancelled,2
43551,34963,1119,cancelled,1
43557,34970,28,cancelled,1
43590,34998,8,cancelled,1
43606,35014,1340,cancelled,2
43617,35024,661,cancelled,1
43618,35024,760,cancelled,1
43633,35040,495,cancelled,1
43634,35040,728,cancelled,1
43655,35055,380,cancelled,1
43656,35055,13,cancelled,1
43657,35055,371,cancelled,1
43662,35059,365,cancelled,1
43703,35090,739,cancelled,1
43743,35121,650,cancelled,1
43761,35137,699,cancelled,1
43770,35147,649,cancelled,1
43771,35148,534,cancelled,2
43810,35173,395,cancelled,1
43825,35185,1463,cancelled,1
43855,35212,29,cancelled,1
43866,35219,1464,cancelled,1
43872,35225,829,cancelled,1
43880,35230,1465,cancelled,1
43882,35231,861,cancelled,2
43935,35270,303,cancelled,1
43939,35275,1442,cancelled,1
43946,35283,186,cancelled,2
43987,35315,365,cancelled,1
43990,35317,572,cancelled,3
43999,35327,582,cancelled,1
44001,35327,1466,cancelled,1
44006,35332,28,cancelled,1
44036,35357,771,cancelled,3
44080,35388,715,cancelled,1
44087,35394,380,cancelled,1
44112,35411,1467,cancelled,1
44119,35416,1468,cancelled,2
44123,35417,443,cancelled,1
44132,35424,1469,cancelled,1
44136,35427,1470,cancelled,1
44148,35435,1471,cancelled,1
44151,35437,1472,cancelled,3
44158,35443,1473,cancelled,1
44159,35443,75,cancelled,1
44160,35443,1474,cancelled,1
44183,35463,1475,cancelled,1
44199,35472,1460,cancelled,1
44201,35472,1476,cancelled,1
44207,35476,771,cancelled,1
44227,35496,968,cancelled,1
44234,35500,812,cancelled,1
44261,35523,28,cancelled,2
44284,35546,774,cancelled,1
44286,35547,1119,cancelled,1
44290,35552,103,cancelled,2
44351,35600,416,cancelled,1
44359,35607,1338,cancelled,2
44374,35626,607,cancelled,1
44375,35626,415,cancelled,1
44386,35636,56,cancelled,2
44387,35637,382,cancelled,1
44398,35643,114,cancelled,1
44403,35648,1276,cancelled,1
44414,35660,870,cancelled,1
44424,35669,1477,cancelled,1
44439,35677,317,cancelled,1
44452,35690,938,cancelled,2
44455,35692,754,cancelled,1
44460,35695,236,cancelled,1
44461,35695,678,cancelled,2
44463,35696,880,cancelled,4
44475,35702,1478,cancelled,2
44499,35723,510,cancelled,1
44504,35727,767,cancelled,4
44513,35733,1292,cancelled,1
44514,35733,1218,cancelled,1
44528,35747,1479,cancelled,1
44540,35759,1480,cancelled,2
44541,35759,1364,cancelled,1
44560,35771,715,cancelled,3
44595,35797,1481,cancelled,4
44599,35800,356,cancelled,1
44604,35806,3,cancelled,1
44614,35815,18,cancelled,1
44630,35824,28,cancelled,1
44632,35825,1482,cancelled,1
44639,35827,507,cancelled,1
44644,35833,475,cancelled,1
44672,35857,651,cancelled,1
44676,35861,285,cancelled,1
44677,35862,1483,cancelled,2
44721,35893,1278,cancelled,2
44723,35893,1484,cancelled,1
44766,35929,589,cancelled,1
44787,35945,487,cancelled,1
44817,35968,1485,cancelled,2
44820,35970,88,cancelled,1
44821,35970,725,cancelled,2
44826,35973,800,cancelled,1
44838,35981,152,cancelled,1
44858,35992,370,cancelled,2
44884,36016,1486,cancelled,1
44896,36029,333,cancelled,1
44902,36033,1487,cancelled,1
44914,36045,1488,cancelled,1
44917,36049,115,cancelled,1
44943,36069,489,cancelled,1
44944,36070,1489,cancelled,1
44967,36089,708,cancelled,1
45009,36125,151,cancelled,1
45014,36130,1490,cancelled,1
45051,36157,846,cancelled,1
45070,36172,880,cancelled,1
45097,36190,329,cancelled,1
45129,36209,214,cancelled,1
45143,36219,808,cancelled,1
45148,36224,783,cancelled,2
45158,36227,805,cancelled,1
45161,36232,1341,cancelled,1
45181,36247,1209,cancelled,2
45226,36279,28,cancelled,2
45237,36287,1491,cancelled,1
45292,36337,1221,cancelled,1
45303,36345,737,cancelled,2
45319,36360,1492,cancelled,2
45334,36376,1493,cancelled,2
45343,36385,1455,cancelled,2
45357,36397,1494,cancelled,2
45365,36401,866,cancelled,1
45386,36415,1495,cancelled,4
45466,36494,1388,cancelled,1
45479,36504,1496,cancelled,1
45496,36519,678,cancelled,1
45511,36526,986,cancelled,2
45544,36558,141,cancelled,2
45554,36568,28,cancelled,1
45573,36582,1497,cancelled,1
45583,36594,419,cancelled,1
45607,36609,1076,cancelled,3
45619,36615,22,cancelled,4
45630,36622,1003,cancelled,1
45652,36644,661,cancelled,1
45653,36645,761,cancelled,1
45686,36671,1498,cancelled,4
45692,36677,81,cancelled,1
45708,36687,1198,cancelled,1
45740,36709,1499,cancelled,2
45742,36710,1500,cancelled,1
45744,36711,1501,cancelled,4
45756,36720,858,cancelled,1
45776,36736,28,cancelled,1
45777,36737,156,cancelled,1
45797,36749,1323,cancelled,1
45800,36750,970,cancelled,1
45824,36771,507,cancelled,1
45835,36778,1434,cancelled,1
45861,36799,618,cancelled,1
45885,36830,258,cancelled,1
45887,36830,270,cancelled,3
45905,36841,483,cancelled,2
45907,36842,514,cancelled,1
45919,36852,1502,cancelled,1
45944,36871,864,cancelled,4
45946,36871,720,cancelled,1
45947,36872,1503,cancelled,1
45955,36875,929,cancelled,1
45982,36900,829,cancelled,1
45983,36900,492,cancelled,2
46025,36931,645,cancelled,1
46033,36936,136,cancelled,1
46056,36958,165,cancelled,1
46063,36967,625,cancelled,1
46103,36992,1458,cancelled,1
46128,37008,242,cancelled,1
46130,37010,66,cancelled,1
46155,37033,216,cancelled,1
46203,37069,1504,cancelled,1
46205,37071,432,cancelled,3
46211,37078,1502,cancelled,1
46216,37084,697,cancelled,3
46219,37085,445,cancelled,2
46222,37088,607,cancelled,2
46237,37103,146,cancelled,2
46253,37117,195,cancelled,2
46265,37125,787,cancelled,1
46270,37129,532,cancelled,3
46280,37137,981,cancelled,1
46281,37137,335,cancelled,1
46313,37172,1505,cancelled,2
46315,37173,610,cancelled,4
46363,37212,1021,cancelled,1
46376,37222,813,cancelled,1
46377,37223,1358,cancelled,2
46390,37234,588,cancelled,1
46397,37238,425,cancelled,1
46399,37238,362,cancelled,4
46402,37241,133,cancelled,2
46476,37301,1506,cancelled,1
46478,37304,1060,cancelled,1
46484,37308,1112,cancelled,1
46494,37317,484,cancelled,2
46530,37344,1507,cancelled,1
46564,37366,1335,cancelled,1
46584,37377,183,cancelled,1
46603,37394,563,cancelled,1
46607,37398,70,cancelled,2
46617,37404,65,cancelled,1
46627,37412,1508,cancelled,1
46649,37429,1509,cancelled,4
46655,37435,251,cancelled,1
46661,37439,1201,cancelled,1
46668,37446,1510,cancelled,1
46686,37464,1511,cancelled,1
46708,37477,897,cancelled,1
46714,37486,1206,cancelled,2
46725,37495,1502,cancelled,1
46730,37498,1512,cancelled,1
46750,37517,1512,cancelled,1
46758,37526,870,cancelled,3
46760,37527,399,cancelled,1
46763,37529,1513,cancelled,1
46767,37531,303,cancelled,1
46784,37548,1044,cancelled,1
46791,37553,1514,cancelled,3
46827,37583,1515,cancelled,1
46839,37595,1421,cancelled,1
46844,37600,67,cancelled,1
46846,37602,1516,cancelled,1
46860,37612,765,cancelled,1
46870,37621,1033,cancelled,2
46873,37623,618,cancelled,4
46892,37633,28,cancelled,2
46903,37642,256,cancelled,1
46919,37654,1143,cancelled,1
46921,37657,631,cancelled,4
46936,37668,830,cancelled,1
46945,37677,1517,cancelled,1
46962,37689,1436,cancelled,1
46986,37714,1518,cancelled,1
46988,37714,1519,cancelled,1
46993,37716,1439,cancelled,1
47018,37739,1520,cancelled,1
47032,37747,220,cancelled,4
47041,37753,673,cancelled,1
47076,37784,1234,cancelled,1
47089,37800,414,cancelled,1
47109,37820,624,cancelled,4
47111,37822,583,cancelled,1
47135,37840,1521,cancelled,1
47158,37856,501,cancelled,2
47174,37871,46,cancelled,1
47186,37877,871,cancelled,2
47192,37883,373,cancelled,4
47198,37889,272,cancelled,1
47208,37896,28,cancelled,1
47217,37898,1522,cancelled,1
47224,37906,285,cancelled,1
47225,37907,1316,cancelled,2
47229,37908,1119,cancelled,2
47230,37908,1523,cancelled,1
47235,37912,516,cancelled,1
47239,37913,335,cancelled,3
47241,37913,679,cancelled,1
47293,37946,672,cancelled,2
47295,37946,714,cancelled,1
47328,37972,1169,cancelled,1
47336,37977,217,cancelled,1
47340,37979,634,cancelled,2
47374,38017,148,cancelled,1
47381,38022,1524,cancelled,1
47399,38039,121,cancelled,1
47446,38079,985,cancelled,1
47452,38083,1514,cancelled,1
47461,38089,21,cancelled,2
47465,38092,4,cancelled,2
47494,38113,348,cancelled,2
47502,38116,306,cancelled,1
47515,38126,1225,cancelled,3
47516,38127,220,cancelled,1
47531,38146,25,cancelled,1
47537,38152,679,cancelled,1
47546,38160,40,cancelled,3
47565,38183,226,cancelled,1
47573,38190,1008,cancelled,1
47587,38204,300,cancelled,1
47589,38207,298,cancelled,2
47594,38213,427,cancelled,4
47611,38228,728,cancelled,1
47621,38233,1465,cancelled,1
47623,38234,28,cancelled,2
47632,38242,1233,cancelled,1
47649,38251,651,cancelled,1
47661,38265,1483,cancelled,4
47665,38270,1525,cancelled,1
47667,38273,1526,cancelled,1
47668,38273,899,cancelled,3
47672,38276,565,cancelled,1
47674,38278,1275,cancelled,1
47712,38304,1049,cancelled,1
47739,38325,1527,cancelled,1
47746,38330,1528,cancelled,1
47769,38345,1529,cancelled,1
47782,38353,1530,cancelled,1
47784,38355,358,cancelled,1
47833,38396,694,cancelled,1
47837,38398,68,cancelled,1
47848,38405,1531,cancelled,1
47850,38406,653,cancelled,2
47852,38406,423,cancelled,1
47911,38449,125,cancelled,1
47922,38461,678,cancelled,1
47928,38466,1532,cancelled,1
47934,38476,238,cancelled,3
47936,38477,373,cancelled,1
47968,38506,772,cancelled,1
47984,38517,120,cancelled,2
47989,38524,940,cancelled,4
47992,38527,1178,cancelled,1
47996,38529,583,cancelled,2
47997,38529,121,cancelled,1
48020,38552,569,cancelled,3
48022,38552,1131,cancelled,1
48040,38569,1239,cancelled,1
48054,38583,1533,cancelled,2
48074,38604,1204,cancelled,2
48103,38631,371,cancelled,1
48134,38655,849,cancelled,2
48139,38657,1534,cancelled,1
48156,38671,484,cancelled,1
48161,38676,637,cancelled,1
48164,38677,1055,cancelled,1
48193,38699,850,cancelled,3
48215,38715,1345,cancelled,1
48219,38717,119,cancelled,1
48260,38749,1,cancelled,1
48278,38765,844,cancelled,2
48281,38765,1230,cancelled,2
48293,38777,384,cancelled,1
48300,38782,1535,cancelled,2
48323,38801,668,cancelled,1
48327,38804,1536,cancelled,1
48328,38805,596,cancelled,1
48336,38814,1537,cancelled,1
48366,38841,583,cancelled,1
48379,38849,203,cancelled,1
48391,38858,1060,cancelled,4
48461,38918,1538,cancelled,2
48477,38932,1172,cancelled,1
48480,38933,18,cancelled,1
48483,38936,1539,cancelled,1
48486,38940,500,cancelled,2
48512,38958,1286,cancelled,1
48513,38958,607,cancelled,1
48516,38959,787,cancelled,1
48538,38982,141,cancelled,1
48539,38982,22,cancelled,1
48550,38989,307,cancelled,1
48553,38989,1201,cancelled,2
48555,38991,1274,cancelled,1
48580,39011,1540,cancelled,2
