order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
54954,44106,Cancelled,F,2023-11-20 01:59:50+00:00,,,,1
54957,44107,Cancelled,F,2025-07-27 23:50:53+00:00,,,,1
54963,44110,Cancelled,F,2023-09-12 09:54:00+00:00,,,,3
54977,44121,Cancelled,F,2025-03-27 02:19:44+00:00,,,,2
54989,44133,Cancelled,F,2024-11-30 14:15:14+00:00,,,,1
54994,44137,Cancelled,F,2025-11-08 21:16:18+00:00,,,,4
55001,44147,Cancelled,F,2024-04-17 00:50:30+00:00,,,,1
55121,44248,Cancelled,F,2026-02-10 17:54:14+00:00,,,,1
55128,44254,Cancelled,F,2021-10-01 18:39:46+00:00,,,,1
55131,44257,Cancelled,F,2022-04-10 22:23:44+00:00,,,,2
55152,44274,Cancelled,F,2026-03-18 09:22:30.563026+00:00,,,,1
55162,44285,Cancelled,F,2025-10-09 23:43:32+00:00,,,,1
55182,44302,Cancelled,F,2023-09-15 09:02:06+00:00,,,,2
55204,44321,Cancelled,F,2026-03-03 03:54:43+00:00,,,,1
55206,44323,Cancelled,F,2023-04-09 13:57:09+00:00,,,,1
55207,44323,Cancelled,F,2025-10-24 11:06:23+00:00,,,,4
55221,44338,Cancelled,F,2026-03-12 22:26:32+00:00,,,,2
55224,44342,Cancelled,F,2026-03-18 19:15:23.004108+00:00,,,,1
55226,44346,Cancelled,F,2025-09-05 16:05:50+00:00,,,,3
55239,44359,Cancelled,F,2024-02-03 03:13:49+00:00,,,,4
55253,44370,Cancelled,F,2022-11-07 02:40:37+00:00,,,,1
55292,44399,Cancelled,F,2024-12-07 22:59:34+00:00,,,,1
55301,44405,Cancelled,F,2024-12-18 10:29:02+00:00,,,,1
55331,44426,Cancelled,F,2023-05-18 02:37:16+00:00,,,,1
55342,44437,Cancelled,F,2025-09-21 09:38:36+00:00,,,,1
55362,44454,Cancelled,F,2025-10-25 10:10:56+00:00,,,,2
55382,44470,Cancelled,F,2024-01-13 10:21:23+00:00,,,,2
55383,44470,Cancelled,F,2024-10-28 12:55:20+00:00,,,,3
55384,44470,Cancelled,F,2025-04-13 00:36:54+00:00,,,,2
55387,44472,Cancelled,F,2025-03-01 21:56:09+00:00,,,,2
55405,44487,Cancelled,F,2026-03-18 00:09:52.062723+00:00,,,,1
55428,44507,Cancelled,F,2026-02-23 14:52:07+00:00,,,,2
55435,44512,Cancelled,F,2026-03-07 18:09:02+00:00,,,,1
55457,44531,Cancelled,F,2026-03-15 13:38:47.982601+00:00,,,,1
55465,44537,Cancelled,F,2025-10-28 02:59:17+00:00,,,,2
55471,44544,Cancelled,F,2023-02-18 10:29:25+00:00,,,,1
55474,44545,Cancelled,F,2022-09-08 11:53:48+00:00,,,,1
55477,44547,Cancelled,F,2025-03-12 05:22:27+00:00,,,,1
55494,44559,Cancelled,F,2021-04-22 08:50:23+00:00,,,,1
55500,44564,Cancelled,F,2025-09-10 14:57:08+00:00,,,,1
55502,44566,Cancelled,F,2024-07-15 12:05:24+00:00,,,,2
55504,44568,Cancelled,F,2021-01-03 18:04:36+00:00,,,,1
55512,44573,Cancelled,F,2025-01-04 13:38:21+00:00,,,,2
55536,44593,Cancelled,F,2025-11-18 10:03:10+00:00,,,,1
55539,44593,Cancelled,F,2024-09-27 01:54:28+00:00,,,,1
55577,44617,Cancelled,F,2024-05-09 12:27:40+00:00,,,,1
55602,44643,Cancelled,F,2023-11-05 17:41:49+00:00,,,,1
55604,44643,Cancelled,F,2025-04-01 07:29:23+00:00,,,,1
55619,44651,Cancelled,F,2024-07-06 20:04:11+00:00,,,,1
55652,44688,Cancelled,F,2023-10-04 19:55:24+00:00,,,,1
55670,44705,Cancelled,F,2026-03-15 17:36:18.820194+00:00,,,,1
55673,44708,Cancelled,F,2026-01-05 21:01:40+00:00,,,,1
55674,44708,Cancelled,F,2022-09-10 08:18:40+00:00,,,,2
55676,44709,Cancelled,F,2024-12-05 02:13:26+00:00,,,,1
55703,44729,Cancelled,F,2025-12-20 11:22:21+00:00,,,,1
55731,44747,Cancelled,F,2024-06-02 08:06:44+00:00,,,,1
55739,44754,Cancelled,F,2023-03-23 09:17:43+00:00,,,,1
55777,44780,Cancelled,F,2024-07-13 21:37:57+00:00,,,,1
55787,44791,Cancelled,F,2024-06-25 03:31:40+00:00,,,,1
55788,44791,Cancelled,F,2024-12-08 07:30:37+00:00,,,,1
55791,44795,Cancelled,F,2024-03-05 11:43:17+00:00,,,,1
55793,44797,Cancelled,F,2024-06-25 07:48:46+00:00,,,,1
55797,44798,Cancelled,F,2025-07-28 12:39:21+00:00,,,,1
55819,44817,Cancelled,F,2026-02-17 14:38:10+00:00,,,,1
55874,44856,Cancelled,F,2023-11-04 06:02:28+00:00,,,,1
55880,44861,Cancelled,F,2022-01-31 14:23:10+00:00,,,,1
55886,44865,Cancelled,F,2026-01-18 04:27:05+00:00,,,,1
55894,44871,Cancelled,F,2025-02-25 16:32:05+00:00,,,,1
55912,44881,Cancelled,F,2023-11-01 10:30:00+00:00,,,,1
55941,44906,Cancelled,F,2025-11-04 08:45:06+00:00,,,,1
55973,44936,Cancelled,F,2025-09-21 20:20:02+00:00,,,,1
55974,44936,Cancelled,F,2025-11-12 12:56:59+00:00,,,,1
55975,44936,Cancelled,F,2026-03-05 21:15:30+00:00,,,,1
55995,44950,Cancelled,F,2024-12-05 13:04:50+00:00,,,,1
56000,44955,Cancelled,F,2024-12-18 19:21:45+00:00,,,,1
56014,44968,Cancelled,F,2024-12-09 02:08:06+00:00,,,,1
56015,44970,Cancelled,F,2025-06-29 04:27:33+00:00,,,,3
56027,44978,Cancelled,F,2024-10-10 21:11:12+00:00,,,,1
56033,44983,Cancelled,F,2025-03-09 03:24:07+00:00,,,,2
56040,44986,Cancelled,F,2025-10-29 21:10:42+00:00,,,,4
56043,44988,Cancelled,F,2024-09-21 15:19:01+00:00,,,,1
56049,44991,Cancelled,F,2026-01-21 10:49:39+00:00,,,,1
56062,45003,Cancelled,F,2021-06-08 08:43:21+00:00,,,,1
56068,45009,Cancelled,F,2023-03-20 02:44:35+00:00,,,,1
56071,45009,Cancelled,F,2023-08-17 08:29:33+00:00,,,,1
56088,45021,Cancelled,F,2023-01-22 00:52:21+00:00,,,,1
56089,45022,Cancelled,F,2026-03-14 08:01:37+00:00,,,,1
56160,45077,Cancelled,F,2025-12-15 12:08:19+00:00,,,,2
56171,45085,Cancelled,F,2023-03-07 11:40:51+00:00,,,,2
56220,45125,Cancelled,F,2026-01-22 17:41:09+00:00,,,,1
56224,45129,Cancelled,F,2026-02-23 20:42:58+00:00,,,,1
56225,45130,Cancelled,F,2023-05-01 14:26:04+00:00,,,,1
56230,45135,Cancelled,F,2023-05-17 12:03:36+00:00,,,,1
56274,45172,Cancelled,F,2025-10-23 04:11:41+00:00,,,,1
56290,45185,Cancelled,F,2021-07-01 15:17:18+00:00,,,,1
56303,45197,Cancelled,F,2025-07-26 09:36:23+00:00,,,,1
56305,45198,Cancelled,F,2026-03-08 15:00:49+00:00,,,,1
56306,45200,Cancelled,F,2025-09-15 05:40:34+00:00,,,,1
56307,45201,Cancelled,F,2025-12-08 21:55:38+00:00,,,,1
56317,45207,Cancelled,F,2026-01-12 16:11:03+00:00,,,,1
56329,45221,Cancelled,F,2023-11-06 10:03:36+00:00,,,,1
56339,45233,Cancelled,F,2026-03-08 09:10:33+00:00,,,,2
56357,45248,Cancelled,F,2025-12-15 11:07:33+00:00,,,,1
56372,45262,Cancelled,F,2023-10-05 10:09:37+00:00,,,,4
56386,45274,Cancelled,F,2025-04-03 12:15:39+00:00,,,,1
56396,45283,Cancelled,F,2025-11-21 19:23:51+00:00,,,,1
56398,45285,Cancelled,F,2024-02-22 11:30:24+00:00,,,,1
56434,45315,Cancelled,F,2026-02-23 06:33:52+00:00,,,,2
56438,45317,Cancelled,F,2025-03-11 16:12:46+00:00,,,,1
56445,45325,Cancelled,F,2023-09-05 23:58:08+00:00,,,,2
56450,45330,Cancelled,F,2023-12-19 00:42:44+00:00,,,,2
56465,45341,Cancelled,F,2025-03-28 05:23:34+00:00,,,,1
56466,45342,Cancelled,F,2023-04-24 09:06:55+00:00,,,,4
56532,45391,Cancelled,F,2026-01-28 07:56:23+00:00,,,,1
56537,45399,Cancelled,F,2023-04-21 18:42:55+00:00,,,,1
56542,45406,Cancelled,F,2024-06-10 14:30:43+00:00,,,,1
56584,45443,Cancelled,F,2025-12-21 14:22:08+00:00,,,,2
56588,45446,Cancelled,F,2022-01-08 01:33:58+00:00,,,,2
56593,45449,Cancelled,F,2025-08-28 17:28:12+00:00,,,,3
56601,45457,Cancelled,F,2025-12-27 13:38:07+00:00,,,,1
56627,45483,Cancelled,F,2023-07-07 05:01:50+00:00,,,,3
56681,45526,Cancelled,F,2026-03-10 00:34:20+00:00,,,,3
56691,45534,Cancelled,F,2026-01-24 04:03:28+00:00,,,,1
56704,45542,Cancelled,F,2021-05-10 11:42:08+00:00,,,,1
56734,45564,Cancelled,F,2025-06-07 01:14:31+00:00,,,,4
56749,45576,Cancelled,F,2025-12-08 09:08:42+00:00,,,,2
56752,45578,Cancelled,F,2025-02-23 07:09:20+00:00,,,,1
56754,45580,Cancelled,F,2024-10-11 12:33:02+00:00,,,,1
56762,45585,Cancelled,F,2025-09-25 10:50:54+00:00,,,,1
56765,45585,Cancelled,F,2023-10-01 04:09:23+00:00,,,,1
56767,45586,Cancelled,F,2026-03-05 09:32:43+00:00,,,,1
56769,45586,Cancelled,F,2026-03-04 23:43:55+00:00,,,,3
56783,45599,Cancelled,F,2024-11-23 15:39:42+00:00,,,,2
56789,45604,Cancelled,F,2025-10-15 17:48:08+00:00,,,,1
56798,45613,Cancelled,F,2025-03-11 08:07:03+00:00,,,,2
56808,45621,Cancelled,F,2025-10-15 05:12:19+00:00,,,,3
56831,45640,Cancelled,F,2025-10-19 22:07:06+00:00,,,,1
56894,45683,Cancelled,F,2020-04-28 10:50:28+00:00,,,,1
56925,45706,Cancelled,F,2024-03-24 13:24:14+00:00,,,,1
56943,45726,Cancelled,F,2026-02-01 15:43:47+00:00,,,,1
56944,45727,Cancelled,F,2023-01-23 20:37:19+00:00,,,,1
56953,45732,Cancelled,F,2025-11-30 03:29:56+00:00,,,,1
56954,45733,Cancelled,F,2025-11-06 19:26:06+00:00,,,,1
56960,45737,Cancelled,F,2023-09-28 11:07:47+00:00,,,,1
56965,45740,Cancelled,F,2025-12-17 22:58:20+00:00,,,,2
56966,45740,Cancelled,F,2026-02-14 05:40:25+00:00,,,,4
56988,45756,Cancelled,F,2024-08-12 23:51:05+00:00,,,,2
57016,45779,Cancelled,F,2023-09-22 07:49:47+00:00,,,,4
57024,45786,Cancelled,F,2024-10-22 09:38:15+00:00,,,,4
57028,45789,Cancelled,F,2022-03-29 19:24:36+00:00,,,,2
57029,45790,Cancelled,F,2024-06-20 12:21:42+00:00,,,,1
57052,45818,Cancelled,F,2025-11-13 22:08:55+00:00,,,,1
57061,45830,Cancelled,F,2025-07-31 01:00:04+00:00,,,,1
57074,45843,Cancelled,F,2023-02-11 05:32:38+00:00,,,,1
57109,45871,Cancelled,F,2024-02-01 05:35:23+00:00,,,,2
57177,45918,Cancelled,F,2025-01-23 08:05:16+00:00,,,,1
57179,45918,Cancelled,F,2021-04-29 05:51:35+00:00,,,,1
57184,45922,Cancelled,F,2023-04-16 21:27:56+00:00,,,,1
57185,45923,Cancelled,F,2023-07-16 17:57:11+00:00,,,,1
57196,45932,Cancelled,F,2025-04-09 02:57:55+00:00,,,,1
57199,45934,Cancelled,F,2023-07-14 04:23:57+00:00,,,,1
57212,45944,Cancelled,F,2025-02-28 14:59:53+00:00,,,,1
57215,45946,Cancelled,F,2022-04-14 22:17:51+00:00,,,,2
57225,45955,Cancelled,F,2023-03-18 08:10:29+00:00,,,,1
57246,45982,Cancelled,F,2026-02-09 14:22:01+00:00,,,,1
57247,45982,Cancelled,F,2025-06-28 01:56:36+00:00,,,,3
57250,45984,Cancelled,F,2024-11-26 11:49:09+00:00,,,,2
57251,45984,Cancelled,F,2023-09-11 16:36:02+00:00,,,,1
57252,45984,Cancelled,F,2025-07-11 22:56:05+00:00,,,,1
57253,45985,Cancelled,F,2025-07-05 18:11:21+00:00,,,,1
57271,46004,Cancelled,F,2025-08-01 03:48:42+00:00,,,,1
57300,46021,Cancelled,F,2026-03-17 01:03:54.781169+00:00,,,,1
57305,46026,Cancelled,F,2023-11-25 03:01:33+00:00,,,,1
57306,46026,Cancelled,F,2024-03-13 17:07:57+00:00,,,,2
57308,46028,Cancelled,F,2025-02-25 00:10:12+00:00,,,,2
57311,46030,Cancelled,F,2026-03-05 11:09:24+00:00,,,,1
57337,46052,Cancelled,F,2024-07-30 14:27:46+00:00,,,,1
57342,46057,Cancelled,F,2025-07-26 13:48:09+00:00,,,,2
57353,46066,Cancelled,F,2022-06-18 02:33:56+00:00,,,,1
57360,46070,Cancelled,F,2021-10-02 17:32:24+00:00,,,,1
57382,46096,Cancelled,F,2024-11-05 08:45:19+00:00,,,,1
57411,46121,Cancelled,F,2024-07-24 19:10:56+00:00,,,,2
57412,46122,Cancelled,F,2022-12-12 23:03:11+00:00,,,,1
57419,46127,Cancelled,F,2026-03-18 12:21:40.997987+00:00,,,,1
57430,46137,Cancelled,F,2024-02-03 07:02:04+00:00,,,,1
57449,46157,Cancelled,F,2023-05-29 01:29:41+00:00,,,,1
57453,46159,Cancelled,F,2021-03-22 15:13:01+00:00,,,,2
57454,46160,Cancelled,F,2023-11-28 02:34:37+00:00,,,,1
57459,46163,Cancelled,F,2026-03-16 22:12:02.759550+00:00,,,,1
57461,46166,Cancelled,F,2023-11-06 19:26:32+00:00,,,,1
57465,46167,Cancelled,F,2023-10-06 15:58:44+00:00,,,,1
57479,46179,Cancelled,F,2025-07-10 15:16:40+00:00,,,,2
57485,46185,Cancelled,F,2024-06-21 19:21:11+00:00,,,,1
57495,46191,Cancelled,F,2024-07-06 01:46:48+00:00,,,,4
57509,46206,Cancelled,F,2025-02-19 04:30:19+00:00,,,,2
57528,46217,Cancelled,F,2024-07-21 20:53:50+00:00,,,,1
57531,46220,Cancelled,F,2023-07-15 09:05:01+00:00,,,,1
57552,46233,Cancelled,F,2024-06-12 20:07:41+00:00,,,,1
57559,46240,Cancelled,F,2022-10-10 01:11:57+00:00,,,,1
57567,46245,Cancelled,F,2023-01-30 20:25:22+00:00,,,,1
57580,46256,Cancelled,F,2025-01-25 08:32:59+00:00,,,,4
57618,46291,Cancelled,F,2025-04-26 14:25:45+00:00,,,,1
57620,46291,Cancelled,F,2025-06-20 15:39:52+00:00,,,,1
57634,46298,Cancelled,F,2024-11-30 23:00:39+00:00,,,,2
57638,46300,Cancelled,F,2024-03-16 03:52:49+00:00,,,,1
57647,46308,Cancelled,F,2023-08-18 13:09:17+00:00,,,,1
57649,46308,Cancelled,F,2024-07-24 14:03:04+00:00,,,,1
57696,46350,Cancelled,F,2024-08-25 07:01:04+00:00,,,,2
57718,46364,Cancelled,F,2022-12-12 22:15:12+00:00,,,,1
57719,46364,Cancelled,F,2025-10-21 17:20:11+00:00,,,,1
57728,46371,Cancelled,F,2022-10-29 02:32:27+00:00,,,,1
57734,46376,Cancelled,F,2022-03-30 13:26:04+00:00,,,,2
57740,46381,Cancelled,F,2024-08-27 16:15:22+00:00,,,,1
57754,46389,Cancelled,F,2025-09-27 23:11:21+00:00,,,,2
57770,46404,Cancelled,F,2026-01-27 07:07:45+00:00,,,,1
57771,46404,Cancelled,F,2024-12-13 01:34:27+00:00,,,,1
57773,46410,Cancelled,F,2026-03-02 13:18:06+00:00,,,,1
57780,46416,Cancelled,F,2023-12-02 22:27:56+00:00,,,,1
57781,46416,Cancelled,F,2026-01-20 19:42:52+00:00,,,,1
57787,46420,Cancelled,F,2026-03-16 05:01:55+00:00,,,,2
57788,46421,Cancelled,F,2023-02-24 13:15:04+00:00,,,,1
57798,46429,Cancelled,F,2025-07-02 18:16:31+00:00,,,,1
57806,46433,Cancelled,F,2023-04-03 04:42:24+00:00,,,,2
57807,46433,Cancelled,F,2023-05-31 03:52:39+00:00,,,,1
57817,46439,Cancelled,F,2023-04-25 03:21:27+00:00,,,,1
57832,46458,Cancelled,F,2025-04-25 10:24:27+00:00,,,,2
57848,46470,Cancelled,F,2026-03-14 15:59:34+00:00,,,,2
57862,46480,Cancelled,F,2021-01-23 03:09:38+00:00,,,,2
57865,46482,Cancelled,F,2024-07-11 14:58:37+00:00,,,,1
57867,46485,Cancelled,F,2024-06-17 20:35:41+00:00,,,,1
57868,46486,Cancelled,F,2022-11-19 16:47:08+00:00,,,,1
57889,46503,Cancelled,F,2025-02-09 09:42:54+00:00,,,,3
57900,46516,Cancelled,F,2026-01-10 00:45:19+00:00,,,,2
57902,46516,Cancelled,F,2025-05-20 10:45:04+00:00,,,,3
57936,46548,Cancelled,F,2024-01-07 14:21:09+00:00,,,,1
57957,46567,Cancelled,F,2024-04-28 01:43:21+00:00,,,,1
57978,46590,Cancelled,F,2025-10-12 17:49:49+00:00,,,,1
57980,46590,Cancelled,F,2025-11-16 04:52:06+00:00,,,,1
58012,46615,Cancelled,F,2025-11-01 08:14:24+00:00,,,,1
58024,46625,Cancelled,F,2022-06-16 23:56:14+00:00,,,,2
58039,46643,Cancelled,F,2025-08-23 06:31:08+00:00,,,,1
58056,46658,Cancelled,F,2021-03-26 08:24:14+00:00,,,,1
58066,46661,Cancelled,F,2024-12-29 13:35:07+00:00,,,,1
58104,46691,Cancelled,F,2024-04-11 12:34:53+00:00,,,,1
58130,46708,Cancelled,F,2025-05-14 21:42:52+00:00,,,,1
58141,46714,Cancelled,F,2025-02-11 15:32:28+00:00,,,,1
58146,46722,Cancelled,F,2025-05-07 11:19:19+00:00,,,,2
58153,46727,Cancelled,F,2025-10-22 00:55:18+00:00,,,,1
58165,46732,Cancelled,F,2024-05-20 08:53:56+00:00,,,,1
58191,46749,Cancelled,F,2025-09-09 17:11:18+00:00,,,,1
58203,46756,Cancelled,F,2025-08-16 15:39:02+00:00,,,,1
58226,46775,Cancelled,F,2025-02-07 18:33:42+00:00,,,,4
58233,46778,Cancelled,F,2022-12-23 20:54:00+00:00,,,,1
58249,46789,Cancelled,F,2020-05-12 16:24:52+00:00,,,,2
58260,46800,Cancelled,F,2024-05-30 13:50:12+00:00,,,,1
58262,46802,Cancelled,F,2025-10-14 08:42:36+00:00,,,,2
58264,46804,Cancelled,F,2024-05-23 23:24:59+00:00,,,,1
58291,46824,Cancelled,F,2024-06-17 06:05:01+00:00,,,,2
58346,46870,Cancelled,F,2025-05-08 09:45:13+00:00,,,,4
58348,46870,Cancelled,F,2025-02-21 07:49:33+00:00,,,,2
58352,46876,Cancelled,F,2025-05-18 08:14:59+00:00,,,,2
58359,46883,Cancelled,F,2024-04-22 10:24:03+00:00,,,,2
58363,46889,Cancelled,F,2024-02-04 09:07:03+00:00,,,,1
58375,46900,Cancelled,F,2023-07-20 16:36:42+00:00,,,,1
58406,46934,Cancelled,F,2026-02-02 13:23:55+00:00,,,,1
58423,46948,Cancelled,F,2026-03-05 00:39:59+00:00,,,,1
58427,46951,Cancelled,F,2024-04-18 19:06:28+00:00,,,,2
58465,46982,Cancelled,F,2023-06-25 22:06:18+00:00,,,,1
58514,47025,Cancelled,F,2025-08-19 05:48:48+00:00,,,,1
58524,47031,Cancelled,F,2026-03-09 07:42:30+00:00,,,,1
58543,47043,Cancelled,F,2023-06-14 18:09:10+00:00,,,,3
58554,47056,Cancelled,F,2024-06-26 11:19:27+00:00,,,,3
58555,47057,Cancelled,F,2026-03-07 16:45:19+00:00,,,,1
58577,47072,Cancelled,F,2024-06-25 16:36:11+00:00,,,,3
58607,47096,Cancelled,F,2025-02-02 22:23:43+00:00,,,,1
58655,47129,Cancelled,F,2023-05-14 04:16:58+00:00,,,,2
58670,47137,Cancelled,F,2023-04-18 00:42:29+00:00,,,,2
58683,47146,Cancelled,F,2025-07-23 14:33:12+00:00,,,,1
58702,47160,Cancelled,F,2024-08-01 03:46:06+00:00,,,,2
58746,47188,Cancelled,F,2025-11-06 08:01:16+00:00,,,,1
58751,47193,Cancelled,F,2025-12-17 17:25:55+00:00,,,,2
58753,47194,Cancelled,F,2025-12-04 07:48:13+00:00,,,,1
58763,47198,Cancelled,F,2023-10-09 04:00:42+00:00,,,,1
58792,47232,Cancelled,F,2025-12-03 22:08:07+00:00,,,,2
58808,47248,Cancelled,F,2023-03-21 11:44:16+00:00,,,,1
58837,47271,Cancelled,F,2025-06-10 11:31:38+00:00,,,,1
58869,47300,Cancelled,F,2022-08-15 00:19:48+00:00,,,,1
58882,47310,Cancelled,F,2020-01-10 11:56:08+00:00,,,,1
58901,47330,Cancelled,F,2024-07-01 01:41:20+00:00,,,,1
58929,47354,Cancelled,F,2025-08-05 07:17:52+00:00,,,,1
58930,47355,Cancelled,F,2023-12-28 23:43:32+00:00,,,,3
58939,47362,Cancelled,F,2022-06-26 14:08:39+00:00,,,,1
58950,47371,Cancelled,F,2025-09-23 02:17:50+00:00,,,,2
58951,47371,Cancelled,F,2026-01-24 20:29:28+00:00,,,,1
58958,47376,Cancelled,F,2025-10-12 10:26:25+00:00,,,,4
58960,47378,Cancelled,F,2026-01-22 09:21:35+00:00,,,,2
58982,47394,Cancelled,F,2021-03-22 14:32:58+00:00,,,,1
59023,47428,Cancelled,F,2024-10-17 13:46:06+00:00,,,,1
59030,47435,Cancelled,F,2026-02-13 10:37:24+00:00,,,,1
59089,47487,Cancelled,F,2026-02-20 15:48:49+00:00,,,,2
59101,47499,Cancelled,F,2024-02-11 06:31:28+00:00,,,,1
59113,47511,Cancelled,F,2025-06-10 21:48:58+00:00,,,,1
59130,47521,Cancelled,F,2025-08-26 06:18:04+00:00,,,,2
59144,47532,Cancelled,F,2024-03-21 14:22:18+00:00,,,,2
59148,47535,Cancelled,F,2024-10-22 19:35:48+00:00,,,,1
59153,47539,Cancelled,F,2025-05-22 07:10:14+00:00,,,,2
59155,47539,Cancelled,F,2026-01-15 19:36:57+00:00,,,,1
59177,47559,Cancelled,F,2025-01-02 19:43:19+00:00,,,,1
59180,47560,Cancelled,F,2025-11-30 12:22:07+00:00,,,,1
59202,47575,Cancelled,F,2024-12-21 21:30:09+00:00,,,,1
59230,47601,Cancelled,F,2023-07-14 11:01:11+00:00,,,,1
59245,47618,Cancelled,F,2025-11-16 14:29:43+00:00,,,,1
59246,47618,Cancelled,F,2024-09-28 02:36:35+00:00,,,,1
59271,47634,Cancelled,F,2024-08-18 11:41:28+00:00,,,,1
59272,47634,Cancelled,F,2021-05-15 23:34:32+00:00,,,,1
59278,47644,Cancelled,F,2024-06-21 20:29:34+00:00,,,,1
59301,47664,Cancelled,F,2023-11-05 12:41:35+00:00,,,,1
59302,47664,Cancelled,F,2026-01-11 18:25:37+00:00,,,,2
59303,47665,Cancelled,F,2025-09-21 20:14:32+00:00,,,,1
59313,47674,Cancelled,F,2026-01-13 16:41:49+00:00,,,,1
59341,47694,Cancelled,F,2026-03-16 10:21:20.582036+00:00,,,,1
59363,47708,Cancelled,F,2025-01-05 15:19:23+00:00,,,,1
59379,47723,Cancelled,F,2026-02-27 12:30:31+00:00,,,,1
59397,47734,Cancelled,F,2025-04-06 23:02:23+00:00,,,,3
59438,47762,Cancelled,F,2025-10-07 10:52:36+00:00,,,,4
59450,47767,Cancelled,F,2019-10-02 02:48:48+00:00,,,,1
59454,47771,Cancelled,F,2022-05-22 21:57:18+00:00,,,,1
59463,47778,Cancelled,F,2026-01-09 22:59:25+00:00,,,,3
59475,47790,Cancelled,F,2022-08-10 17:27:30+00:00,,,,1
59490,47805,Cancelled,F,2025-11-28 01:11:55+00:00,,,,2
59495,47808,Cancelled,F,2026-02-18 16:28:51+00:00,,,,1
59529,47832,Cancelled,F,2023-03-09 15:27:02+00:00,,,,1
59562,47863,Cancelled,F,2025-07-30 04:42:18+00:00,,,,1
59573,47875,Cancelled,F,2024-03-03 15:11:42+00:00,,,,1
59577,47879,Cancelled,F,2023-06-03 20:11:13+00:00,,,,1
59585,47883,Cancelled,F,2023-09-16 08:01:38+00:00,,,,1
59620,47906,Cancelled,F,2023-06-29 12:03:21+00:00,,,,1
59625,47908,Cancelled,F,2023-01-10 02:48:59+00:00,,,,4
59629,47910,Cancelled,F,2023-07-05 02:03:00+00:00,,,,2
59632,47910,Cancelled,F,2023-06-26 19:50:03+00:00,,,,1
59641,47922,Cancelled,F,2022-10-25 09:48:32+00:00,,,,3
59690,47963,Cancelled,F,2019-07-02 08:38:00+00:00,,,,2
59706,47981,Cancelled,F,2024-07-12 19:54:54+00:00,,,,1
59711,47986,Cancelled,F,2025-01-19 20:18:14+00:00,,,,2
59720,47994,Cancelled,F,2025-01-31 15:53:52+00:00,,,,2
59725,47997,Cancelled,F,2022-12-08 10:59:47+00:00,,,,2
59738,48007,Cancelled,F,2025-10-08 10:53:12+00:00,,,,4
59739,48007,Cancelled,F,2024-10-25 15:19:44+00:00,,,,3
59777,48039,Cancelled,F,2025-10-18 06:05:28+00:00,,,,1
59787,48046,Cancelled,F,2023-11-16 13:05:46+00:00,,,,1
59790,48046,Cancelled,F,2021-06-12 11:05:52+00:00,,,,1
59804,48057,Cancelled,F,2025-09-15 00:09:47+00:00,,,,3
59838,48089,Cancelled,F,2023-07-18 07:10:53+00:00,,,,1
59844,48092,Cancelled,F,2024-05-15 23:25:59+00:00,,,,1
59855,48105,Cancelled,F,2025-12-05 03:45:37+00:00,,,,1
59864,48113,Cancelled,F,2025-10-20 22:39:00+00:00,,,,1
59885,48127,Cancelled,F,2024-07-25 10:12:33+00:00,,,,1
59887,48128,Cancelled,F,2024-07-05 01:00:13+00:00,,,,1
59895,48134,Cancelled,F,2019-09-11 04:44:15+00:00,,,,2
59904,48140,Cancelled,F,2026-01-23 20:59:23+00:00,,,,1
59909,48143,Cancelled,F,2023-08-28 03:49:50+00:00,,,,1
59910,48143,Cancelled,F,2022-06-20 16:42:15+00:00,,,,1
59915,48147,Cancelled,F,2021-03-08 14:13:43+00:00,,,,1
59941,48168,Cancelled,F,2022-12-19 18:17:51+00:00,,,,1
59945,48170,Cancelled,F,2024-12-20 14:54:43+00:00,,,,3
59959,48185,Cancelled,F,2025-04-28 00:59:02+00:00,,,,1
59972,48194,Cancelled,F,2025-10-10 00:28:19+00:00,,,,1
59974,48194,Cancelled,F,2025-04-05 17:13:53+00:00,,,,2
59983,48202,Cancelled,F,2025-08-19 21:00:08+00:00,,,,2
59991,48208,Cancelled,F,2024-11-24 10:04:24+00:00,,,,1
59992,48210,Cancelled,F,2023-02-02 15:10:27+00:00,,,,2
59996,48212,Cancelled,F,2025-08-27 16:20:29+00:00,,,,3
60001,48215,Cancelled,F,2020-12-07 04:26:32+00:00,,,,1
60007,48222,Cancelled,F,2026-03-16 07:54:00.859217+00:00,,,,1
60035,48246,Cancelled,F,2026-01-01 18:40:58+00:00,,,,1
60062,48266,Cancelled,F,2025-05-20 14:14:14+00:00,,,,1
60075,48275,Cancelled,F,2024-06-22 20:10:29+00:00,,,,1
60123,48314,Cancelled,F,2025-03-18 15:27:22+00:00,,,,1
60130,48317,Cancelled,F,2025-05-21 22:59:54+00:00,,,,2
60136,48321,Cancelled,F,2025-10-24 18:02:15+00:00,,,,1
60147,48330,Cancelled,F,2021-01-15 09:50:35+00:00,,,,3
60156,48336,Cancelled,F,2026-01-09 04:11:16+00:00,,,,1
60164,48341,Cancelled,F,2020-04-01 18:57:06+00:00,,,,3
60170,48343,Cancelled,F,2025-03-22 17:08:22+00:00,,,,3
60172,48345,Cancelled,F,2025-08-13 18:37:50+00:00,,,,1
60191,48354,Cancelled,F,2025-05-17 21:26:48+00:00,,,,2
